1,14107,20
1,ORF,20
2,ELP,20
6,MEM,20
4,BUF,19
5,ANC,19
1,12953,19
3,13487,19
3,TUL,19
4,JAX,19
4,BUR,19
7,CHS,19
4,ONT,19
5,ORF,19
5,CVG,19
3,10721,19
6,ABQ,19
5,RNO,19
4,BDL,19
2,GRR,19
3,ORF,19
6,BUR,19
7,CVG,18
1,PVD,18
7,OKC,18
2,JAN,18
6,ELP,18
6,LIH,18
1,CID,18
5,JAX,18
2,14107,18
6,JAX,18
6,11057,18
4,GRR,18
4,BOI,18
4,11433,18
4,14747,18
5,MEM,18
1,RIC,18
2,14771,17
3,FAT,17
6,RNO,17
2,12889,17
7,14771,17
5,14747,17
5,11433,17
4,11057,17
7,MSN,17
4,OGG,17
7,RIC,17
7,SAV,17
1,HPN,17
1,13487,17
4,GRB,17
6,14107,17
1,12478,17
7,13487,16
2,13487,16
5,LGB,16
3,PVD,16
5,KOA,16
5,13487,16
6,CVG,16
4,XNA,16
5,11618,16
6,14771,16
3,14869,16
6,CHS,16
3,GRR,16
1,SDF,16
1,GRR,16
1,14747,16
4,PSP,16
1,TYS,16
6,GEG,16
5,10821,16
4,MSN,16
2,SDF,16
6,RIC,16
7,10821,16
3,RIC,16
4,SBA,15
5,GRR,15
3,11433,15
4,LIH,15
3,DSM,15
1,DSM,15
1,GEG,15
3,ICT,15
4,OMA,15
1,11057,15
3,13204,15
1,PSP,15
4,PVD,15
1,10721,15
2,TUS,15
7,BHM,15
4,ELP,15
3,KOA,15
2,SHV,15
7,PSP,15
3,GSO,15
6,BOI,15
4,14100,15
7,RNO,15
1,12266,15
6,KOA,15
1,BHM,15
6,OKC,15
4,BHM,15
1,ELP,15
6,OMA,15
3,LIH,15
6,13487,15
3,SYR,15
5,TUL,15
7,LIT,14
4,LGB,14
2,ANC,14
7,14747,14
5,PSP,14
3,LIT,14
5,BOI,14
5,DAY,14
1,JAN,14
5,12953,14
7,LGB,14
4,DSM,14
3,BTR,14
7,ALB,14
3,BHM,14
2,12953,14
1,10821,14
5,LIH,14
2,14869,14
2,ITO,14
5,11057,14
1,LIH,14
1,MAF,14
4,SGF,14
4,ORF,14
6,LGB,14
6,GRR,14
1,13232,14
7,GRR,13
1,MSN,13
5,10721,13
1,XNA,13
3,BOI,13
3,11057,13
4,10821,13
2,11057,13
2,11618,13
5,ALB,13
7,12266,13
1,11278,13
1,BTR,13
7,11433,13
5,FAT,13
2,LIH,13
5,FSD,13
2,LIT,13
5,FWA,13
4,JAN,13
6,SGF,13
6,SAV,13
6,PVD,13
2,MSN,13
1,KOA,13
2,ORF,13
2,RNO,13
5,SAV,13
6,DSM,13
5,STT,13
5,TYS,13
1,GSO,13
4,DAY,13
1,DAY,13
4,CID,13
1,FAT,13
6,ALB,13
4,RIC,13
3,ITO,13
5,TUS,12
1,SAV,12
6,13204,12
5,13204,12
4,13204,12
4,BZN,12
7,ROC,12
1,SBA,12
2,BOI,12
3,CID,12
1,FWA,12
2,ALB,12
7,12478,12
2,13303,12
3,ELP,12
2,KOA,12
7,14869,12
5,PVD,12
2,ROC,12
7,MAF,12
4,FWA,12
3,12953,12
5,CRP,12
5,COS,12
4,11697,12
2,CID,12
7,CAK,12
5,LIT,12
3,SDF,12
2,XNA,12
5,GSP,12
7,12953,12
2,TYS,12
2,10721,12
1,LIT,12
4,14679,12
5,12889,12
3,SBA,12
6,LIT,12
4,GSP,12
2,SBA,11
7,12889,11
4,MAF,11
5,GSO,11
2,12266,11
7,LIH,11
3,FAR,11
5,CAE,11
4,PNS,11
4,12953,11
1,LFT,11
5,LFT,11
2,FAR,11
6,12478,11
6,13232,11
6,MYR,11
1,14057,11
2,11697,11
6,ITO,11
1,CRP,11
1,12889,11
2,SBN,11
4,FAT,11
4,13487,11
6,FAR,11
3,14107,11
1,GSP,11
2,ICT,11
1,10693,11
5,XNA,11
3,13232,11
1,LEX,11
4,CRP,11
4,VPS,11
5,CHS,11
5,DSM,11
4,12478,11
1,13198,11
4,ALB,11
6,TUL,11
1,FSD,10
1,FAR,10
6,ICT,10
2,PNS,10
1,MHT,10
4,MGM,10
4,13232,10
7,ORF,10
1,14893,10
4,TYS,10
7,TYS,10
5,ELP,10
5,GEG,10
7,GEG,10
6,10693,10
2,CAE,10
2,14100,10
7,JAN,10
2,14747,10
4,11278,10
7,BTR,10
3,ALB,10
3,11618,10
7,CAE,10
6,MSN,10
4,14869,10
6,TYS,10
7,SBA,10
3,PSP,10
2,MYR,10
2,DSM,10
2,CHS,10
7,SGF,10
5,FNT,10
5,CID,10
4,LIT,10
7,11618,10
4,COS,10
2,MAF,10
2,BTR,10
3,JAN,10
1,SGF,10
3,TYS,10
6,HPN,10
6,15304,10
6,FWA,10
2,SAV,10
2,PVD,10
7,11278,10
2,GEG,10
3,12266,10
2,11259,10
3,XNA,10
3,ROC,10
2,SGF,10
3,LFT,10
1,JAC,10
5,13232,10
7,ICT,9
3,LRD,9
6,CAK,9
2,BFL,9
1,AMA,9
2,BIL,9
6,FAT,9
5,SDF,9
5,MSN,9
5,MLI,9
6,ORF,9
6,PSP,9
5,ITO,9
6,14679,9
5,HPN,9
5,GRB,9
5,FAR,9
2,DAY,9
7,11057,9
7,13891,9
7,14100,9
1,15016,9
2,FWA,9
7,14831,9
2,11433,9
7,15304,9
1,CAE,9
5,12191,9
5,11278,9
7,CHA,9
1,11042,9
1,CAK,9
7,FWA,9
7,GRB,9
2,HPN,9
4,SAV,9
4,ROC,9
7,LFT,9
4,MYR,9
7,PVD,9
7,SHV,9
7,SRQ,9
2,LEX,9
2,LFT,9
4,KOA,9
2,MLI,9
4,GSO,9
2,PSP,9
4,CAK,9
1,ECP,9
4,BTR,9
1,EUG,9
3,12889,9
1,ROC,9
3,13198,9
4,14057,9
3,14679,9
4,13303,9
3,14747,9
3,AMA,9
3,ASE,9
1,ICT,9
1,MRY,9
4,10721,9
1,ISP,9
3,DAY,9
3,FWA,9
3,HPN,9
3,PWM,9
3,14492,8
3,11259,8
3,VPS,8
6,11259,8
5,14893,8
3,10693,8
4,FAR,8
7,XNA,8
5,15304,8
3,COS,8
5,ACY,8
7,14107,8
3,MFE,8
4,RAP,8
7,ITO,8
2,LGB,8
6,12953,8
6,11618,8
2,FAT,8
3,PNS,8
7,13232,8
4,FSD,8
5,CAK,8
2,AGS,8
4,SBP,8
7,GTF,8
4,LBB,8
7,GJT,8
4,SHV,8
3,BFL,8
6,14869,8
7,SYR,8
7,STT,8
1,11697,8
6,TVC,8
6,STT,8
4,11259,8
5,HRL,8
7,DSM,8
3,MYR,8
3,SHV,8
5,ICT,8
7,CRP,8
6,SBA,8
4,GEG,8
2,PIA,8
3,MAF,8
5,11259,8
6,MOB,8
1,COS,8
6,11278,8
2,13198,8
4,MOB,8
1,13204,8
2,10821,8
1,MLI,8
6,MAF,8
4,HPN,8
7,BIS,8
3,GRB,8
6,JNU,8
2,GSP,8
3,BZN,8
6,BHM,8
5,ROC,8
2,GSO,8
5,SBP,8
7,AEX,8
5,SHV,8
6,DAY,8
4,HSV,8
3,LEX,8
5,13303,8
6,14100,8
4,ICT,8
3,CHS,8
1,GRB,8
1,FNT,8
6,AEX,8
4,AVL,8
4,PIA,8
5,14679,7
4,13796,7
4,13495,7
4,ECP,7
4,FNT,7
6,11433,7
2,MOB,7
4,IDA,7
4,JNU,7
7,TRI,7
7,SDF,7
4,12191,7
4,MLU,7
1,HSV,7
7,RAP,7
1,STT,7
6,13198,7
7,MLU,7
1,SYR,7
7,LEX,7
2,AMA,7
3,MDT,7
4,RNO,7
7,HPN,7
7,GRK,7
4,STT,7
7,FAT,7
5,10423,7
2,10140,7
7,COS,7
7,CID,7
1,MOB,7
7,BZN,7
5,12478,7
7,ACY,7
2,GRB,7
2,11193,7
5,14100,7
5,15016,7
1,14869,7
3,CRP,7
5,ATW,7
5,BIL,7
7,13796,7
2,12191,7
5,BTV,7
7,13204,7
6,14908,7
2,ECP,7
7,11697,7
3,STT,7
6,13303,7
7,10721,7
7,10423,7
5,FCA,7
2,COS,7
2,15304,7
3,EUG,7
6,SDF,7
5,IDA,7
5,JAN,7
5,LEX,7
6,PNS,7
5,MAF,7
3,FNT,7
3,FSD,7
3,LBB,7
5,MOB,7
3,GEG,7
3,SBN,7
3,SAV,7
2,13204,7
2,13232,7
5,PWM,7
6,GSP,7
5,SBA,7
1,ALB,7
6,10821,7
6,14057,7
1,LBB,7
4,14683,7
1,RDM,7
4,AMA,7
3,11278,7
3,14057,7
4,CAE,7
3,10821,7
1,SBP,7
6,14635,6
6,14831,6
1,BIL,6
2,AVL,6
6,BTR,6
6,CID,6
6,EUG,6
6,HSV,6
6,ILM,6
2,BTV,6
2,BZN,6
6,PSC,6
6,SHV,6
6,SRQ,6
7,10693,6
1,BTV,6
2,EUG,6
2,EVV,6
2,FNT,6
2,FSD,6
7,14908,6
7,AMA,6
7,BRO,6
2,IDA,6
7,MFR,6
7,MOB,6
2,JAC,6
7,PIA,6
7,TVC,6
7,VPS,6
2,MHT,6
2,RAP,6
2,RDM,6
2,SYR,6
3,11697,6
3,12191,6
3,12478,6
1,GRK,6
3,CPR,6
3,CSG,6
3,ECP,6
3,FSM,6
3,GRK,6
3,GSP,6
3,HRL,6
3,JAC,6
3,LGB,6
1,MFE,6
4,10423,6
4,10693,6
4,11042,6
1,MYR,6
4,12173,6
1,11618,6
1,PSC,6
1,PWM,6
1,RAP,6
4,14908,6
1,ROA,6
4,BIL,6
4,BIS,6
4,EVV,6
4,ISP,6
1,14100,6
4,LEX,6
4,MDT,6
4,RDM,6
4,TRI,6
1,VPS,6
5,11066,6
5,11697,6
5,12173,6
5,12451,6
5,14057,6
5,AEX,6
5,BTR,6
5,CHA,6
2,12478,6
1,ABI,6
5,EVV,6
5,GPT,6
5,GTF,6
5,MLU,6
5,MRY,6
5,PIA,6
5,RAP,6
5,SGU,6
2,14679,6
2,14831,6
2,14893,6
6,13495,6
6,14492,6
3,ISP,6
3,13796,5
4,MLI,5
4,MHT,5
1,GPT,5
3,TTN,5
6,FAI,5
3,ISN,5
6,GPT,5
6,GSO,5
7,RST,5
2,LAW,5
4,14893,5
7,TLH,5
4,KTN,5
4,15304,5
7,YUM,5
2,MBS,5
1,BIS,5
4,JAC,5
4,ITO,5
2,MDT,5
2,MGM,5
2,MOT,5
1,COU,5
3,TYR,5
4,GRK,5
1,GCC,5
1,SHV,5
2,PWM,5
2,SIT,5
1,ACY,5
4,EYW,5
4,ATW,5
4,ERI,5
3,12173,5
2,TTN,5
3,11042,5
4,BFL,5
6,HRL,5
1,12264,5
6,IDA,5
1,ITO,5
3,LNK,5
6,ISP,5
6,JAN,5
3,FAI,5
3,GJT,5
6,LEX,5
3,SGF,5
5,MTJ,5
6,MGM,5
6,MLB,5
3,MLU,5
5,MFR,5
5,MFE,5
2,CHA,5
6,ASE,5
5,LBB,5
3,CAE,5
1,JNU,5
6,SAF,5
6,SBP,5
3,MOB,5
3,BRO,5
5,HSV,5
6,SYR,5
3,EVV,5
6,VPS,5
5,FAI,5
5,EUG,5
5,ECP,5
2,ACY,5
7,11193,5
7,11259,5
7,12191,5
5,CHO,5
2,EWN,5
2,12264,5
3,BIS,5
5,BZN,5
7,13495,5
3,AZO,5
5,BIS,5
6,12339,5
6,12191,5
6,ACY,5
6,11697,5
6,CAE,5
6,10721,5
5,AVL,5
7,14057,5
2,14027,5
5,AMA,5
5,ABE,5
5,15412,5
1,14908,5
7,14679,5
7,14893,5
1,HRL,5
2,11278,5
5,14027,5
6,COS,5
2,GPT,5
5,13495,5
1,10713,5
5,VPS,5
5,13342,5
7,AVP,5
5,12264,5
3,15016,5
2,13851,5
2,ABI,5
2,10529,5
7,CLL,5
1,14492,5
2,ATW,5
5,10800,5
6,CRP,5
1,HLN,5
7,DAY,5
7,DLH,5
7,ECP,5
4,TYR,5
4,TVC,5
1,KTN,5
5,TYR,5
7,EVV,5
1,GTF,5
4,SYR,5
7,FNT,5
7,FSD,5
7,GPT,5
2,HSV,5
2,15016,5
7,JAC,5
4,PWM,5
7,LBB,5
5,TVC,5
4,PSC,5
5,TTN,5
7,LNK,5
7,MGM,5
3,HSV,5
7,MHT,5
2,BMI,5
1,13796,5
2,13796,5
2,ISP,5
7,MRY,5
7,MYR,5
4,14492,5
7,PNS,5
4,14524,5
5,SGF,5
4,MRY,5
1,SRQ,5
7,PWM,5
2,LAN,5
3,GPT,4
3,EYW,4
3,SUN,4
3,TLH,4
3,CRW,4
3,CHO,4
1,10792,4
1,MGM,4
3,CHA,4
3,CAK,4
1,MLB,4
1,MLU,4
1,MOT,4
3,AVL,4
1,MTJ,4
1,OAJ,4
3,AGS,4
3,AEX,4
4,11884,4
4,12264,4
4,12339,4
3,14908,4
4,13198,4
1,13495,4
3,14683,4
3,14122,4
3,14100,4
4,14122,4
3,13891,4
1,PNS,4
4,14570,4
1,GNV,4
3,13303,4
1,GJT,4
1,13871,4
4,14831,4
1,10423,4
4,ASE,4
1,EVV,4
4,BPT,4
3,11193,4
4,CHA,4
3,10423,4
4,CRW,4
1,SBN,4
2,TLH,4
1,DAB,4
1,SCE,4
2,STT,4
2,SRQ,4
1,CWA,4
4,FCA,4
2,SBP,4
2,RST,4
1,CRW,4
4,HRL,4
4,HYS,4
2,MFR,4
4,ISN,4
7,TYR,4
4,LAN,4
2,14908,4
6,14893,4
2,LCH,4
4,LSE,4
4,MBS,4
6,13342,4
2,JNU,4
1,CHO,4
7,MLI,4
1,TLH,4
2,ILM,4
1,TRI,4
7,LAN,4
7,JNU,4
7,HSV,4
7,GSO,4
7,EUG,4
5,10140,4
2,HIB,4
5,10792,4
5,11042,4
7,BTV,4
3,GNV,4
2,10423,4
7,BPT,4
1,14683,4
2,10792,4
5,12339,4
6,13796,4
5,12758,4
7,BIL,4
7,BFL,4
7,ASE,4
5,13198,4
2,GRK,4
7,ABE,4
6,13830,4
7,15370,4
2,GJT,4
1,14831,4
5,14492,4
7,15016,4
5,14683,4
1,14843,4
5,14831,4
5,14843,4
5,14869,4
5,14908,4
7,14683,4
1,15304,4
5,ASE,4
1,11259,4
5,AZO,4
7,13931,4
5,BMI,4
1,AVL,4
7,13342,4
7,13303,4
6,13891,4
5,DRO,4
7,10713,4
7,10529,4
2,CRW,4
2,CPR,4
6,YUM,4
6,XNA,4
5,FSM,4
6,VLD,4
5,GRK,4
2,CLL,4
1,BFL,4
6,SPI,4
6,SCE,4
6,SCC,4
5,ILM,4
2,12982,4
5,INL,4
5,ISN,4
5,ISP,4
5,JNU,4
6,ROC,4
5,KTN,4
6,PWM,4
5,LCH,4
6,PIA,4
2,CHO,4
5,LNK,4
6,MLI,4
6,MHT,4
2,CAK,4
6,MFE,4
5,MYR,4
6,MDT,4
6,LNK,4
6,LFT,4
6,LBB,4
6,LAW,4
6,JAC,4
6,14683,4
5,PNS,4
6,GTF,4
5,ROA,4
1,AGS,4
6,GJT,4
6,FLG,4
6,FCA,4
6,FAY,4
5,SYR,4
5,TLH,4
6,10140,4
6,CLL,4
2,14057,4
1,BMI,4
6,CHO,4
2,AZO,4
6,BMI,4
1,ASE,4
6,BIS,4
6,12173,4
2,14635,4
3,MOT,4
1,LCH,4
3,LSE,4
1,13244,4
1,13303,4
3,IDA,4
3,RDM,4
4,CPR,3
1,12451,3
1,ABE,3
4,CSG,3
2,YUM,3
3,PIA,3
2,DBQ,3
2,TXK,3
5,10693,3
7,ABI,3
2,TRI,3
6,GNV,3
3,SAF,3
1,SCC,3
6,GFK,3
2,SUX,3
7,10800,3
7,10792,3
6,FSD,3
2,DAB,3
4,ELM,3
5,SBN,3
5,DHN,3
2,12758,3
4,EUG,3
6,15016,3
1,PIB,3
5,13796,3
3,12264,3
5,13830,3
6,FNT,3
2,SCE,3
4,FAY,3
1,LSE,3
5,13851,3
2,SAF,3
3,INL,3
5,13871,3
2,ROA,3
2,CSG,3
2,RHI,3
4,11066,3
1,SGU,3
4,GJT,3
4,GNV,3
5,EGE,3
1,FCA,3
5,ELM,3
4,AEX,3
3,CWA,3
3,RHI,3
2,PHF,3
3,DBQ,3
1,CMI,3
3,BQK,3
2,BLI,3
3,14831,3
4,HIB,3
4,HLN,3
3,15370,3
2,MSO,3
5,EYW,3
1,10800,3
6,EYW,3
3,SRQ,3
3,TRI,3
3,SBP,3
5,FAY,3
6,14307,3
2,MFE,3
2,COU,3
5,FLG,3
4,ABI,3
2,14492,3
7,15412,3
7,CRW,3
3,13158,3
5,SUN,3
4,10994,3
5,GCC,3
2,GTR,3
7,GSP,3
1,10140,3
4,15016,3
1,OTZ,3
6,CRW,3
2,GFK,3
6,14570,3
7,TTN,3
2,14843,3
4,LBE,3
3,ILM,3
6,TLH,3
4,LFT,3
7,CMI,3
4,14193,3
1,PIA,3
5,14635,3
4,LNK,3
4,LRD,3
6,DVL,3
6,SUN,3
7,SJT,3
5,11193,3
2,LBB,3
1,12954,3
4,SIT,3
3,13495,3
7,SAF,3
4,14843,3
4,MFE,3
1,14122,3
7,GCC,3
7,BTM,3
7,FSM,3
7,ISP,3
3,ELM,3
6,10785,3
5,SRQ,3
3,GRI,3
2,13830,3
3,RAP,3
3,ROA,3
2,FSM,3
6,SBN,3
5,JAC,3
3,BTV,3
6,RST,3
4,SPI,3
7,ISN,3
7,14689,3
1,11423,3
6,10990,3
7,BQN,3
1,14679,3
4,RHI,3
6,RAP,3
4,11986,3
4,11977,3
5,LBE,3
3,SGU,3
7,IDA,3
7,FCA,3
1,TYR,3
5,ABI,3
3,13871,3
4,OAJ,3
4,ROA,3
5,LRD,3
5,ACT,3
5,LWS,3
3,RDD,3
5,MBS,3
7,14321,3
7,BQK,3
4,TLH,3
4,PHF,3
1,ATW,3
1,10781,3
1,MKG,3
4,10599,3
5,MGM,3
7,BMI,3
5,12278,3
6,11042,3
2,FLG,3
7,PSC,3
7,14027,3
3,MHT,3
3,ACY,3
1,ISN,3
6,CDC,3
1,JMS,3
1,AVP,3
6,ATW,3
2,FCA,3
5,BET,3
1,LAN,3
7,MSO,3
2,10800,3
6,BZN,3
7,ELM,3
3,AVP,3
4,13342,3
5,12448,3
3,LCH,3
7,13851,3
7,13830,3
7,HOB,3
6,14843,3
5,BQN,3
6,AVL,3
5,BRO,3
3,YUM,3
6,ISN,3
4,SAF,3
2,13891,3
7,LRD,3
6,BQN,3
1,13830,3
2,FAI,3
3,VLD,3
7,DRO,3
2,13342,3
6,GUC,3
1,12992,3
4,12451,3
1,IDA,3
1,AEX,3
7,AVL,3
5,RHI,3
6,GRK,3
6,BQK,3
4,11193,3
4,YAK,3
5,TRI,3
2,ABE,3
4,BMI,3
3,11884,3
5,CIU,3
6,GRI,3
3,JLN,3
3,11540,3
7,DHN,3
7,12339,3
2,BIS,3
1,12758,3
4,BTV,3
3,13931,3
6,DHN,3
1,EGE,3
4,SBN,3
7,ACT,3
1,12191,3
4,CDC,3
3,15304,3
4,CHO,3
5,SPS,3
5,10620,3
5,CSG,3
5,RST,3
3,10299,3
5,13485,3
4,CMI,3
5,CWA,3
1,DLH,3
4,COU,3
1,SPI,2
3,13830,2
6,12992,2
3,13851,2
1,PUB,2
2,JLN,2
7,PHF,2
4,MVY,2
7,MTJ,2
1,SWF,2
2,ISN,2
1,13577,2
4,OTH,2
7,MFE,2
1,CHA,2
7,MBS,2
7,LSE,2
6,DAB,2
7,LCH,2
5,STX,2
4,14027,2
1,ALO,2
3,PSC,2
3,14262,2
4,13891,2
4,RKS,2
7,HYS,2
3,IMT,2
4,ROW,2
4,RST,2
1,CDC,2
3,14307,2
7,HDN,2
2,HRL,2
7,GUC,2
4,SCC,2
1,TVC,2
3,DAB,2
4,13851,2
7,GNV,2
1,TWF,2
7,GGG,2
7,GCK,2
3,14524,2
4,13577,2
4,SPS,2
4,SRQ,2
7,FLG,2
7,FAR,2
4,SWF,2
3,14576,2
4,13486,2
3,TOL,2
7,ERI,2
1,11775,2
1,GTR,2
3,14730,2
1,WRG,2
5,10408,2
1,HIB,2
5,10529,2
1,14307,2
7,DAB,2
1,YUM,2
5,10990,2
1,10599,2
7,COU,2
